GTD ID,DATE,COUNTRY,CITY,PERPETRATOR GROUP,FATALITIES,INJURED,TARGET TYPE,REGION,ATTACK TYPE,WEAPON TYPE
1.99505E+11,15-05-95,India,Srinagar,Muslim Separatists,0,0,Police,South Asia,Unarmed Assault,Melee
1.99505E+11,15-05-95,India,Srinagar,Muslim Separatists,0,0,Police,South Asia,Unarmed Assault,Melee
1.99505E+11,15-05-95,India,Srinagar,Muslim Separatists,0,0,Police,South Asia,Unarmed Assault,Melee
1.99505E+11,15-05-95,India,Srinagar,Muslim Separatists,0,0,Police,South Asia,Unarmed Assault,Melee
1.99505E+11,15-05-95,India,Srinagar,Muslim Separatists,0,0,Police,South Asia,Unarmed Assault,Melee
1.99505E+11,03-05-95,India,Unknown,National Socialist Council of Nagaland,5,4,Military,South Asia,Unknown,Unknown
1.99505E+11,02-05-95,India,Jammu,Unknown,0,6,Religious Figures/Institutions,South Asia,Bombing/Explosion,Explosives
1.99505E+11,02-05-95,India,Bishnah,Unknown,0,0,Religious Figures/Institutions,South Asia,Bombing/Explosion,Explosives
1.99504E+11,23-04-95,India,Unknown,Muslim Militants,18,0,Unknown,South Asia,Unknown,Unknown
1.99504E+11,22-04-95,India,Srinagar,Unknown,0,1,Terrorists/Non-state Militia,South Asia,Assassination,Firearms
1.99504E+11,14-04-95,India,Chennai,Unknown,2,0,Government (General),South Asia,Bombing/Explosion,Explosives
1.99504E+11,14-04-95,India,Unknown,Unknown,1,0,Private Citizens & Property,South Asia,Assassination,Melee
1.99504E+11,14-04-95,India,Unknown,Unknown,1,0,Private Citizens & Property,South Asia,Assassination,Melee
1.99504E+11,14-04-95,India,Unknown,Unknown,1,0,Private Citizens & Property,South Asia,Assassination,Melee
1.99504E+11,14-04-95,India,Unknown,Unknown,1,0,Private Citizens & Property,South Asia,Assassination,Melee
1.99504E+11,07-04-95,India,Unknown,Unknown,10,0,Government (General),South Asia,Armed Assault,Firearms
1.99504E+11,02-04-95,India,Ghaziabad,Unknown,0,4,Religious Figures/Institutions,South Asia,Unarmed Assault,Melee
1.99503E+11,31-03-95,India,Udalguri,National Democratic Front of Bodoland (NDFB),9,0,Business,South Asia,Armed Assault,Firearms
1.99503E+11,26-03-95,India,Anantapur district,Unknown,8,2,Government (General),South Asia,Bombing/Explosion,Explosives
1.99503E+11,24-03-95,India,Siwan,Unknown,0,2,Private Citizens & Property,South Asia,Bombing/Explosion,Explosives
1.99503E+11,24-03-95,India,Barwa,Unknown,3,0,Private Citizens & Property,South Asia,Bombing/Explosion,Explosives
1.99503E+11,24-03-95,India,Bishnah,Unknown,0,0,Utilities,South Asia,Bombing/Explosion,Explosives
1.99503E+11,20-03-95,India,Uri,Muslim Separatists (suspected),12,0,Military,South Asia,Bombing/Explosion,Explosives
1.99503E+11,20-03-95,India,Beleswar,Muslims,2,18,Private Citizens & Property,South Asia,Armed Assault,"Firearms,Incendiary,Melee"
1.99503E+11,11-03-95,India,Unknown,Unknown,1,0,Private Citizens & Property,South Asia,Assassination,Unknown
1.99503E+11,11-03-95,India,Unknown,Unknown,1,0,Private Citizens & Property,South Asia,Assassination,Unknown
1.99503E+11,11-03-95,India,Hazaribagh district,Unknown,2,1,Government (General),South Asia,Bombing/Explosion,Explosives
1.99503E+11,10-03-95,India,Unknown,Unknown,3,0,Private Citizens & Property,South Asia,Bombing/Explosion,Explosives
1.99503E+11,10-03-95,India,Unknown,Unknown,3,0,Private Citizens & Property,South Asia,Unknown,Unknown
1.99503E+11,06-03-95,India,Charar-i-Sharif,Hizbul Mujahideen (HM),2,5,Military,South Asia,Armed Assault,Firearms
1.99503E+11,06-03-95,India,Unknown,Maoists (suspected),5,0,Private Citizens & Property,South Asia,Unknown,Unknown
1.99503E+11,06-03-95,India,Unknown,Unknown,6,0,Private Citizens & Property,South Asia,Unknown,Unknown
1.99503E+11,05-03-95,India,Kohima,Naga People,8,20,Police,South Asia,Armed Assault,Firearms
1.99503E+11,01-03-95,India,Chhapra district,Maoist Communist Center (MCC),2,4,Violent Political Party,South Asia,Assassination,Firearms
1.99502E+11,28-02-95,India,Unknown,Guerrillas,1,5,Police,South Asia,Facility/Infrastructure Attack,Incendiary
1.99502E+11,27-02-95,India,Unknown,Unknown,0,0,Government (General),South Asia,Assassination,Unknown
1.99502E+11,25-02-95,India,Lailalong,National Socialist Council of Nagaland (suspected),27,25,Military,South Asia,Bombing/Explosion,Explosives
1.99502E+11,21-02-95,India,Dudu,Afghan Merceneries,7,0,Military,South Asia,Unknown,Unknown
1.99502E+11,20-02-95,India,Indore,Hindu extremists,1,0,Religious Figures/Institutions,South Asia,Assassination,Melee
1.99502E+11,17-02-95,India,Jaipur,Khalistan Commando Force,0,0,Government (General),South Asia,Hostage Taking (Kidnapping),Unknown
1.99502E+11,16-02-95,India,Kangpokpi,Congress Party Activists (suspected),1,0,Police,South Asia,Armed Assault,Firearms
1.99502E+11,15-02-95,India,Kupwara,Muslim Separatists,6,0,Police,South Asia,Bombing/Explosion,Explosives
1.99502E+11,15-02-95,India,Unknown,Unknown,1,0,Government (General),South Asia,Assassination,Firearms
1.99502E+11,11-02-95,India,Unknown,Unknown,1,0,Government (General),South Asia,Assassination,Firearms
1.99502E+11,11-02-95,India,Imphal,Unknown,1,0,Violent Political Party,South Asia,Assassination,Firearms
1.99502E+11,10-02-95,India,Unknown,Unknown,0,0,Government (General),South Asia,Bombing/Explosion,Firearms
1.99502E+11,10-02-95,India,Srinagar,Muslim Militants,7,37,Military,South Asia,Armed Assault,Firearms
1.99502E+11,10-02-95,India,Srinagar,Hizbul Mujahideen (HM),1,0,Government (General),South Asia,Assassination,Firearms
1.99502E+11,08-02-95,India,Unknown,Unknown,1,0,Government (General),South Asia,Assassination,Firearms
1.99502E+11,08-02-95,India,Unknown,Unknown,1,0,Government (General),South Asia,Assassination,Unknown
1.99502E+11,08-02-95,India,Unknown,Unknown,1,0,Government (General),South Asia,Assassination,Unknown
1.99502E+11,06-02-95,India,Pallanwala,Kashmiri extremists (suspected),3,3,Military,South Asia,Bombing/Explosion,Explosives
1.99502E+11,05-02-95,India,Manaing Khol,Unknown,5,0,Police,South Asia,Armed Assault,Firearms
1.99502E+11,04-02-95,India,Jammu district,Kashmiri extremists (suspected),0,0,Business,South Asia,Bombing/Explosion,Explosives
1.99502E+11,04-02-95,India,Jammu district,Kashmiri extremists (suspected),0,0,Utilities,South Asia,Bombing/Explosion,Explosives
1.99502E+11,04-02-95,India,Jammu district,Kashmiri extremists (suspected),0,0,Utilities,South Asia,Bombing/Explosion,Explosives
1.99502E+11,04-02-95,India,Jammu district,Kashmiri extremists (suspected),0,0,Utilities,South Asia,Bombing/Explosion,Explosives
1.99502E+11,04-02-95,India,Jammu district,Kashmiri extremists (suspected),0,0,Utilities,South Asia,Bombing/Explosion,Explosives
1.99501E+11,26-01-95,India,Jammu,Kashmiri extremists,8,60,Private Citizens & Property,South Asia,Bombing/Explosion,Explosives
1.99501E+11,24-01-95,India,Unknown,Naga People,7,7,Police,South Asia,Armed Assault,Firearms
1.99501E+11,22-01-95,India,Udalguri,National Democratic Front of Bodoland (NDFB),6,2,Police,South Asia,Bombing/Explosion,"Explosives,Firearms"
1.99501E+11,13-01-95,India,Yanglam Leikai,Unknown,2,0,Police,South Asia,Bombing/Explosion,Explosives
1.99501E+11,07-01-95,India,Imphal,Naga People,9,2,Police,South Asia,Armed Assault,Firearms
1.99412E+11,24-12-94,India,Srinagar,Al-Umar Mujahideen,0,0,Journalists & Media,South Asia,Bombing/Explosion,Explosives
1.99412E+11,24-12-94,India,Mankote,Muslim Separatists,10,12,Military,South Asia,Bombing/Explosion,Explosives
1.99412E+11,19-12-94,India,Srinagar,Unknown,0,0,Private Citizens & Property,South Asia,Bombing/Explosion,Explosives
1.99412E+11,19-12-94,India,Tulana,Naga People,11,0,Police,South Asia,Armed Assault,Firearms
1.99412E+11,10-12-94,India,Parmandal,Unknown,3,15,Transportation,South Asia,Bombing/Explosion,Explosives
1.99412E+11,05-12-94,India,Nizamabad district,People's War Group (PWG),0,1,Government (General),South Asia,Bombing/Explosion,Explosives
1.99412E+11,05-12-94,India,Muzaffarpur,Bihar People's Party (Hindu militants),1,0,Government (General),South Asia,Assassination,"Melee,Melee,Firearms"
1.99412E+11,04-12-94,India,Muzaffarpur,Unknown,5,0,Violent Political Party,South Asia,Armed Assault,Firearms
1.99412E+11,04-12-94,India,Unknown,People's War Group (PWG),0,10,Police,South Asia,Bombing/Explosion,Explosives
1.99412E+11,01-12-94,India,Unknown,Congress Party Activists,2,4,Private Citizens & Property,South Asia,Bombing/Explosion,Explosives
1.99411E+11,30-11-94,India,Hunsur,Unknown,2,0,Private Citizens & Property,South Asia,Bombing/Explosion,Explosives
1.99411E+11,29-11-94,India,Warangal,People's War Group (PWG),9,0,Government (General),South Asia,Assassination,Explosives
1.99411E+11,28-11-94,India,Unknown,Naga People,1,0,Private Citizens & Property,South Asia,Assassination,"Melee,Melee"
1.99411E+11,28-11-94,India,Unknown,Muslim Separatists,8,29,Transportation,South Asia,Bombing/Explosion,Explosives
1.99411E+11,27-11-94,India,Karimanagar district,Naxalites,7,0,Police,South Asia,Bombing/Explosion,Explosives
1.99411E+11,24-11-94,India,New Delhi,Shangytown residents,0,11,Educational Institution,South Asia,Bombing/Explosion,"Incendiary,Explosives,Firearms"
1.99411E+11,24-11-94,India,Karimanagar district,People's War Group (PWG),0,0,Government (General),South Asia,Hostage Taking (Kidnapping),Unknown
1.99411E+11,23-11-94,India,Warangal,People's War Group (PWG),0,0,Government (General),South Asia,Bombing/Explosion,Explosives
1.99411E+11,11-11-94,India,Sumbal,Kashmiri extremists,12,0,Military,South Asia,Unknown,Unknown
1.99411E+11,06-11-94,India,Jammu,Sikh Extremists,2,13,Transportation,South Asia,Bombing/Explosion,Explosives
1.9941E+11,20-10-94,India,Bishnupur,Naga People,2,0,Private Citizens & Property,South Asia,Assassination,Unknown
1.9941E+11,20-10-94,India,Srinagar,Kashmiri extremists (suspected),0,0,Government (General),South Asia,Bombing/Explosion,Explosives
1.9941E+11,20-10-94,India,Bishnupur,Kuki Tribal Militants,37,0,Transportation,South Asia,Unknown,Unknown
1.9941E+11,19-10-94,India,Delhi,Al-Hadid,0,0,Educational Institution,South Asia,Hostage Taking (Kidnapping),Firearms
1.9941E+11,16-10-94,India,Delhi,Al-Hadid,0,0,Tourists,South Asia,Hostage Taking (Kidnapping),Firearms
1.9941E+11,15-10-94,India,Davangere,Muslim Militants,2,2,Private Citizens & Property,South Asia,Unarmed Assault,Melee
1.9941E+11,15-10-94,India,Unknown,Villagers,0,0,Business,South Asia,Unknown,Unknown
1.9941E+11,11-10-94,India,Bangalore,Muslim extremists (suspected),1,2,Business,South Asia,Bombing/Explosion,Explosives
1.9941E+11,11-10-94,India,Bangalore,Muslim extremists (suspected),0,0,Business,South Asia,Bombing/Explosion,Explosives
1.99409E+11,29-09-94,India,Delhi,Kashmiri extremists,0,0,Tourists,South Asia,Hostage Taking (Kidnapping),Firearms
1.99409E+11,28-09-94,India,Srinagar,Muslim Separatists,0,0,Government (General),South Asia,Bombing/Explosion,Explosives
1.99409E+11,16-09-94,India,Bijbehara,"Al-Jehad,Hizbul Mujahideen (HM)",0,0,Government (General),South Asia,Unknown,Unknown
1.99409E+11,14-09-94,India,Srinagar,Kashmiri Hezbollah,0,0,Government (General),South Asia,Bombing/Explosion,Explosives
1.99409E+11,13-09-94,India,Damhal Hanjipora,Unknown,5,0,Police,South Asia,Unknown,Unknown
1.99409E+11,13-09-94,India,Doda district,Unknown,1,1,Educational Institution,South Asia,Hijacking,Firearms
1.99409E+11,08-09-94,India,Surat,Kashmiri extremists,4,4,Military,South Asia,Bombing/Explosion,Explosives
1.99408E+11,29-08-94,India,Kangan,Unknown,1,0,Journalists & Media,South Asia,Assassination,Firearms
1.99408E+11,25-08-94,India,Bombay,Organized Crime (suspected),2,0,Violent Political Party,South Asia,Assassination,Firearms
1.99408E+11,25-08-94,India,Jammu,Khalistan Zindabad (Long Live Khalistan),7,29,Educational Institution,South Asia,Bombing/Explosion,Explosives
1.99408E+11,16-08-94,India,Anantnag District,Harkat ul Ansar,0,2,Police,South Asia,Bombing/Explosion,Explosives
1.99408E+11,06-08-94,India,Srinagar,Muslim Militants,6,32,Unknown,South Asia,Bombing/Explosion,Explosives
1.99407E+11,30-07-94,India,Unknown,Naxalites,16,1,Police,South Asia,Bombing/Explosion,Explosives
1.99407E+11,24-07-94,India,Banabari,Bodo Militants,70,100,Private Citizens & Property,South Asia,Armed Assault,"Firearms,Melee"
1.99407E+11,23-07-94,India,Jahanabad,Maoist Farm Laborers Struggle Committee (MXSS),6,0,Private Citizens & Property,South Asia,Armed Assault,Incendiary
1.99407E+11,22-07-94,India,Srinagar,Al-Jehad,1,0,Tourists,South Asia,Assassination,Firearms
1.99407E+11,21-07-94,India,Barpeta District,Bodo Militants,0,0,Private Citizens & Property,South Asia,Armed Assault,Incendiary
1.99407E+11,21-07-94,India,Barpeta District,Bodo Militants,0,0,Private Citizens & Property,South Asia,Armed Assault,Incendiary
1.99407E+11,21-07-94,India,Barpeta District,Bodo Militants,0,0,Private Citizens & Property,South Asia,Armed Assault,Incendiary
1.99407E+11,21-07-94,India,Barpeta District,Bodo Militants,0,0,Private Citizens & Property,South Asia,Armed Assault,Incendiary
1.99407E+11,21-07-94,India,Barpeta District,Bodo Militants,0,0,Private Citizens & Property,South Asia,Armed Assault,Incendiary
1.99407E+11,21-07-94,India,Barpeta District,Bodo Militants,0,0,Private Citizens & Property,South Asia,Armed Assault,Incendiary
1.99407E+11,21-07-94,India,Barpeta District,Bodo Militants,0,0,Private Citizens & Property,South Asia,Armed Assault,Incendiary
1.99407E+11,21-07-94,India,Barpeta District,Bodo Militants,0,0,Private Citizens & Property,South Asia,Armed Assault,Incendiary
1.99407E+11,21-07-94,India,Barpeta District,Bodo Militants,0,0,Private Citizens & Property,South Asia,Armed Assault,Incendiary
1.99407E+11,21-07-94,India,Unknown,Naga People,22,0,Private Citizens & Property,South Asia,Armed Assault,"Melee,Firearms"
1.99407E+11,21-07-94,India,Barpeta District,Bodo Militants,11,0,Private Citizens & Property,South Asia,Armed Assault,Incendiary
1.99407E+11,21-07-94,India,Barpeta District,Long-time Muslim immigrants from Bangladesh,0,0,Private Citizens & Property,South Asia,Armed Assault,Incendiary
1.99407E+11,21-07-94,India,Barpeta District,Long-time Muslim immigrants from Bangladesh,0,0,Private Citizens & Property,South Asia,Armed Assault,Incendiary
1.99407E+11,21-07-94,India,Barpeta District,Long-time Muslim immigrants from Bangladesh,0,0,Private Citizens & Property,South Asia,Armed Assault,Incendiary
1.99407E+11,21-07-94,India,Barpeta District,Long-time Muslim immigrants from Bangladesh,0,0,Private Citizens & Property,South Asia,Armed Assault,Incendiary
1.99407E+11,21-07-94,India,Barpeta District,Long-time Muslim immigrants from Bangladesh,0,0,Private Citizens & Property,South Asia,Armed Assault,Incendiary
1.99407E+11,20-07-94,India,New Delhi,Unknown,0,0,Military,South Asia,Unknown,Unknown
1.99407E+11,20-07-94,India,New Delhi,Unknown,0,0,Government (Diplomatic),South Asia,Unknown,Unknown
1.99407E+11,16-07-94,India,Jammu,Kashmiri extremists,6,0,Transportation,South Asia,Bombing/Explosion,Explosives
1.99407E+11,14-07-94,India,Anandabajarin Gobardhan,Bodo Militants,7,0,Police,South Asia,Bombing/Explosion,Explosives
1.99407E+11,13-07-94,India,Barpeta District,Bodo Militants,7,0,Police,South Asia,Unknown,Unknown
1.99406E+11,30-06-94,India,Cuttack,Unknown,4,7,Private Citizens & Property,South Asia,Bombing/Explosion,Explosives
1.99406E+11,20-06-94,India,Anantnag,Unknown,1,0,Government (General),South Asia,Hostage Taking (Kidnapping),Firearms
1.99406E+11,06-06-94,India,Pahalgam,Harkat ul Ansar,0,0,Tourists,South Asia,Hostage Taking (Kidnapping),Unknown
1.99406E+11,05-06-94,India,Rajnandgaon,Unknown,2,25,Transportation,South Asia,Bombing/Explosion,Explosives
1.99406E+11,03-06-94,India,Srinagar,Hizbul Mujahideen (HM),0,0,Government (General),South Asia,Armed Assault,Firearms
1.99405E+11,27-05-94,India,Unknown,National Democratic Front of Bodoland (NDFB),0,0,Private Citizens & Property,South Asia,Armed Assault,"Firearms,Incendiary"
1.99405E+11,27-05-94,India,Unknown,National Democratic Front of Bodoland (NDFB),0,0,Private Citizens & Property,South Asia,Armed Assault,"Firearms,Incendiary"
1.99405E+11,27-05-94,India,Unknown,National Democratic Front of Bodoland (NDFB),0,0,Private Citizens & Property,South Asia,Armed Assault,"Firearms,Incendiary"
1.99405E+11,27-05-94,India,Unknown,National Democratic Front of Bodoland (NDFB),22,0,Private Citizens & Property,South Asia,Armed Assault,"Firearms,Incendiary"
1.99405E+11,11-05-94,India,Geyzing,Unknown,0,0,Government (General),South Asia,Bombing/Explosion,Explosives
1.99405E+11,09-05-94,India,Varanasi,Unknown,1,0,Journalists & Media,South Asia,Assassination,Firearms
1.99405E+11,09-05-94,India,Udalguri,National Democratic Front of Bodoland (NDFB),6,4,Police,South Asia,Bombing/Explosion,Explosives
1.99405E+11,09-05-94,India,Barkunda,National Democratic Front of Bodoland (NDFB),7,4,Police,South Asia,Bombing/Explosion,"Explosives,Firearms"
1.99405E+11,08-05-94,India,Unknown,Unknown,0,0,Government (General),South Asia,Bombing/Explosion,Explosives
1.99405E+11,08-05-94,India,Unknown,Unknown,0,0,Government (General),South Asia,Assassination,Explosives
1.99405E+11,07-05-94,India,Bombay,Unknown,0,0,Business,South Asia,Assassination,Firearms
1.99404E+11,30-04-94,India,Hozeau,Naga Students Federation,0,0,Business,South Asia,Bombing/Explosion,Explosives
1.99404E+11,30-04-94,India,Dimapur,Naga Students Federation,0,0,Business,South Asia,Bombing/Explosion,Explosives
1.99404E+11,15-04-94,India,Ukhrul,National Socialist Council of Nagaland,3,3,Police,South Asia,Armed Assault,Firearms
1.99404E+11,14-04-94,India,Anantnag district,Kashmiri extremists,0,0,Police,South Asia,Armed Assault,"Firearms,Incendiary"
1.99404E+11,14-04-94,India,Baramulla,Jammu and Kashmir Liberation Front,2,0,Military,South Asia,Armed Assault,Firearms
1.99404E+11,14-04-94,India,Baramulla District,Hizbul Mujahideen (HM),3,0,Military,South Asia,Armed Assault,Firearms
1.99404E+11,09-04-94,India,Mehsana,Unknown,3,6,Utilities,South Asia,Bombing/Explosion,Explosives
1.99404E+11,04-04-94,India,Lucknow,Bharatiya Janata Party,0,0,Government (General),South Asia,Assassination,Melee
1.99403E+11,29-03-94,India,Srinagar,Muslim Militants,13,0,Military,South Asia,Bombing/Explosion,Explosives
1.99403E+11,27-03-94,India,Rajouri,Muslim Militants,0,0,Military,South Asia,Bombing/Explosion,Explosives
1.99403E+11,26-03-94,India,Srinagar,Muslim Militants,0,0,Government (General),South Asia,Armed Assault,Firearms
1.99403E+11,18-03-94,India,Jammu,Minority Unity Forum,1,0,Government (General),South Asia,Assassination,Firearms
1.99402E+11,23-02-94,India,Jammu,Khalistan Zindabad (Long Live Khalistan),3,35,Government (General),South Asia,Bombing/Explosion,Explosives
1.99402E+11,14-02-94,India,Unknown,United Liberation Front of Assam (ULFA),1,0,Business,South Asia,Assassination,Firearms
1.99402E+11,09-02-94,India,Kanpur,Unknown,0,0,Government (General),South Asia,Assassination,Incendiary
1.99401E+11,30-01-94,India,New Delhi,Unknown,0,16,Business,South Asia,Bombing/Explosion,Explosives
1.99401E+11,30-01-94,India,New Delhi,Unknown,0,18,Business,South Asia,Bombing/Explosion,Explosives
1.99401E+11,30-01-94,India,Doda,Muslim Militants,0,0,Government (General),South Asia,Armed Assault,Firearms
1.99401E+11,27-01-94,India,Kupwara,Muslim Militants,15,0,Military,South Asia,Armed Assault,Firearms
1.99401E+11,26-01-94,India,Srinagar,Muslim Militants,0,0,Government (General),South Asia,Bombing/Explosion,Explosives
1.99401E+11,25-01-94,India,Srinagar,Muslim Militants,2,13,Police,South Asia,Armed Assault,Firearms
1.99401E+11,21-01-94,India,Haridwar,Unknown,0,6,Transportation,South Asia,Bombing/Explosion,Explosives
1.99401E+11,13-01-94,India,Chennai,Unknown,0,0,Airports and Aircraft,South Asia,Hijacking,Fake Weapons
1.99401E+11,09-01-94,India,Pulwama,Kashmiri extremists,9,0,Military,South Asia,Armed Assault,Firearms
1.99401E+11,02-01-94,India,Unknown,Unknown,4,0,Police,South Asia,Bombing/Explosion,"Explosives,Explosives"
1.99212E+11,31-12-92,India,Gurdaspur,Sikh Extremists,3,0,Police,South Asia,Armed Assault,Firearms
1.99212E+11,31-12-92,India,Bhatghar,Sikh Extremists,2,0,Police,South Asia,Armed Assault,Firearms
1.99212E+11,31-12-92,India,Khanna,Sikh Extremists,4,0,Private Citizens & Property,South Asia,Assassination,Firearms
1.99212E+11,23-12-92,India,Ahmedabad,Muslim Militants,1,2,Private Citizens & Property,South Asia,Armed Assault,Melee
1.99212E+11,21-12-92,India,Sipajhar,United Liberation Front of Assam (ULFA),0,0,Business,South Asia,Hostage Taking (Kidnapping),Firearms
1.99212E+11,18-12-92,India,Bombay,Unknown,0,4,Transportation,South Asia,Bombing/Explosion,Explosives
1.99212E+11,16-12-92,India,Unknown,All Tripura Tiger Force (ATTF),3,0,Government (General),South Asia,Armed Assault,Firearms
1.99212E+11,09-12-92,India,Bombay,Unknown,0,0,Private Citizens & Property,South Asia,Unarmed Assault,Melee
1.99212E+11,09-12-92,India,Unknown,Muslims,61,0,Private Citizens & Property,South Asia,Unknown,Unknown
1.99212E+11,09-12-92,India,Bombay,Unknown,0,0,Government (Diplomatic),South Asia,Unarmed Assault,Melee
1.99212E+11,08-12-92,India,Bombay,Muslim Militants,115,0,Private Citizens & Property,South Asia,Armed Assault,"Incendiary,Melee,Chemical"
1.99212E+11,08-12-92,India,Bombay,Unknown,0,0,Government (Diplomatic),South Asia,Unknown,Unknown
1.99212E+11,08-12-92,India,Doboka,Hindu extremists,18,0,Private Citizens & Property,South Asia,Facility/Infrastructure Attack,Incendiary
1.99212E+11,07-12-92,India,Bombay,Hindu extremists,0,0,Government (General),South Asia,Unarmed Assault,Melee
1.99212E+11,07-12-92,India,Unknown,Muslim Militants,27,100,Private Citizens & Property,South Asia,Armed Assault,"Melee,Firearms"
1.99212E+11,07-12-92,India,Hyderabad,Muslim Militants,0,37,Private Citizens & Property,South Asia,Armed Assault,"Melee,Firearms"
1.99212E+11,07-12-92,India,Jaipur,Muslim Militants,17,0,Private Citizens & Property,South Asia,Unknown,Unknown
1.99212E+11,07-12-92,India,Unknown,Muslim Militants,0,0,Religious Figures/Institutions,South Asia,Facility/Infrastructure Attack,Incendiary
1.99212E+11,07-12-92,India,Unknown,Muslim Militants,0,0,Religious Figures/Institutions,South Asia,Facility/Infrastructure Attack,Incendiary
1.99212E+11,06-12-92,India,Ayodhya,Hindu extremists,5,0,Religious Figures/Institutions,South Asia,Unknown,Unknown
1.99212E+11,05-12-92,India,Srinagar,Unknown,1,0,Private Citizens & Property,South Asia,Assassination,Firearms
1.99212E+11,02-12-92,India,Gatta Badshah,Bhinderanwale Tiger Force of Khalistan (BTHK),19,0,Police,South Asia,Armed Assault,Firearms
1.99212E+11,02-12-92,India,Bishnah,Unknown,1,5,Private Citizens & Property,South Asia,Bombing/Explosion,Explosives
1.99212E+11,02-12-92,India,Vijaypura,Unknown,0,0,Transportation,South Asia,Bombing/Explosion,Explosives
1.99212E+11,01-12-92,India,Sidhwan,Khalistan Liberation Force,16,3,Transportation,South Asia,Armed Assault,Firearms
1.99212E+11,01-12-92,India,Karimanagar district,Naxalites,6,1,Police,South Asia,Armed Assault,Firearms
1.99211E+11,30-11-92,India,Srinagar,Kashmiri extremists,30,0,Military,South Asia,Armed Assault,Firearms
1.99211E+11,22-11-92,India,Bilasipara,Bodo Militants,0,4,Transportation,South Asia,Bombing/Explosion,Explosives
1.99211E+11,22-11-92,India,Mettewal,Sikh Extremists,7,0,Private Citizens & Property,South Asia,Assassination,Firearms
1.99211E+11,21-11-92,India,Guwahati,National Democratic Front of Bodoland (NDFB),2,6,Private Citizens & Property,South Asia,Bombing/Explosion,Explosives
1.99211E+11,21-11-92,India,Guwahati,National Democratic Front of Bodoland (NDFB),38,20,Transportation,South Asia,Bombing/Explosion,Explosives
1.99211E+11,19-11-92,India,Delhi,Unknown,0,0,Government (General),South Asia,Assassination,Firearms
1.99211E+11,02-11-92,India,Murshidabad District,Bharatiya Janata Party,0,0,Government (General),South Asia,Facility/Infrastructure Attack,Incendiary
1.9921E+11,31-10-92,India,Jammu,Muslim Separatists,17,30,Transportation,South Asia,Bombing/Explosion,Explosives
1.9921E+11,30-10-92,India,Payal,Sikh Extremists,8,0,Private Citizens & Property,South Asia,Assassination,Firearms
1.9921E+11,30-10-92,India,Jagraon,Sikh Extremists,18,3,Private Citizens & Property,South Asia,Armed Assault,Firearms
1.9921E+11,29-10-92,India,Srinagar,Muslim Militants,4,0,Police,South Asia,Armed Assault,Firearms
1.9921E+11,28-10-92,India,Srinagar,Muslim Militants,0,2,Police,South Asia,Armed Assault,Firearms
1.9921E+11,28-10-92,India,Bandipora,Muslim Militants,2,0,Police,South Asia,Armed Assault,Firearms
1.9921E+11,27-10-92,India,Imphal,Unknown,1,3,Police,South Asia,Bombing/Explosion,Explosives
1.9921E+11,27-10-92,India,Donkarayi,People's War Group (PWG),6,7,Police,South Asia,Bombing/Explosion,Explosives
1.9921E+11,26-10-92,India,Srinagar,Muslim Militants,0,0,Police,South Asia,Armed Assault,Firearms
1.9921E+11,24-10-92,India,Chintapalle,People's War Group (PWG),0,0,Business,South Asia,Bombing/Explosion,Explosives
1.9921E+11,21-10-92,India,Srinagar,Unknown,1,0,Police,South Asia,Assassination,Firearms
1.9921E+11,21-10-92,India,Srinagar,Unknown,1,0,Police,South Asia,Bombing/Explosion,Explosives
1.9921E+11,21-10-92,India,Unknown,Bodo Militants,4,4,Business,South Asia,Armed Assault,Firearms
1.9921E+11,20-10-92,India,Sangam,Unknown,2,9,Military,South Asia,Armed Assault,Firearms
1.9921E+11,17-10-92,India,Panjwar,Sikh Extremists,6,0,Police,South Asia,Assassination,Firearms
1.9921E+11,16-10-92,India,Srinagar,Al-Umar Mujahideen,1,0,"Government (General),Government (General)",South Asia,Hostage Taking (Kidnapping),Firearms
1.9921E+11,13-10-92,India,Unknown,National Democratic Front of Bodoland (NDFB),18,12,Transportation,South Asia,Bombing/Explosion,Explosives
1.9921E+11,13-10-92,India,Jalandhar,Sikh Extremists,2,0,Government (General),South Asia,Assassination,Unknown
1.9921E+11,10-10-92,India,Chak Gujran,National Liberation Front of Tripura (NLFT),16,0,Police,South Asia,Armed Assault,Firearms
1.9921E+11,09-10-92,India,Joshimath,Unknown,2,0,Private Citizens & Property,South Asia,Assassination,Unknown
1.9921E+11,09-10-92,India,Ratzul,National Socialist Council of Nagaland,4,15,Police,South Asia,Armed Assault,Firearms
1.9921E+11,07-10-92,India,Delhi,Muslim Separatists (suspected),11,61,Transportation,South Asia,Bombing/Explosion,Explosives
1.9921E+11,07-10-92,India,Unknown,All Tripura Tiger Force (ATTF),4,0,Police,South Asia,Armed Assault,"Firearms,Melee"
1.9921E+11,06-10-92,India,Unknown,Muslim Militants,4,0,Religious Figures/Institutions,South Asia,Unknown,Unknown
1.9921E+11,04-10-92,India,Sri Ganganagar,Unknown,4,5,Police,South Asia,Armed Assault,Firearms
1.9921E+11,04-10-92,India,Srinagar,Unknown,4,0,Military,South Asia,Armed Assault,Firearms
1.9921E+11,02-10-92,India,Udhampur district,Unknown,2,0,Military,South Asia,Armed Assault,Firearms
1.99209E+11,28-09-92,India,Pathankot,Sikh Extremists,4,55,Transportation,South Asia,Bombing/Explosion,Explosives
